status,state,city,street,last_checked,longitude,latitude,scraped_datetime
working,IA,Davenport,5002 Welcome Way,9/22/2022 15:57,-90.572311,41.571435,9/22/2022 17:00
working,IA,Eldridge,Leclaire Rd./ 6th Ave.,9/22/2022 15:57,-90.575129,41.654337,9/22/2022 17:00
working,IL,Milan,400 W 1st St,9/22/2022 15:57,-90.567786,41.449719,9/22/2022 17:00
working,AL,Russellville,15254 Hwy 43,9/22/2022 15:57,-87.716778,34.512602,9/22/2022 17:00
working,IL,Belleville,125 S Belt East,9/22/2022 15:57,-89.982147,38.502964,9/22/2022 17:00
working,AL,Dora,2445 Hwy 78,9/22/2022 15:57,-87.066033,33.758805,9/22/2022 17:00
working,IL,Pontoon Beach,2 Engineer Road,9/22/2022 15:57,-90.071674,38.749863,9/22/2022 17:00
working,WI,Marshfield,1101 N Central,9/22/2022 15:57,-90.165611,44.677373,9/22/2022 17:00
working,IL,Rock Island,2950 11th St,9/22/2022 15:57,-90.583925,41.479924,9/22/2022 17:00
working,IL,East Alton,102 Niagara Ave,9/22/2022 15:57,-90.120674,38.882791,9/22/2022 17:00
working,AL,Birmingham,1309 Forestdale Blvd,9/22/2022 15:57,-86.892604,33.561647,9/22/2022 17:00
inactive,AL,Vestavia Hills,707 Montgomery Hwy,9/22/2022 15:57,-86.790286,33.445982,9/22/2022 17:00
working,GA,Lake Park,7207 Lakes Blvd,9/22/2022 15:57,-83.225334,30.679914,9/22/2022 17:00
inactive,AL,Tuskegee,401 W Martin Luther King Hwy,9/22/2022 15:57,-85.693639,32.42138,9/22/2022 17:00
broken,AL,Birmingham,732 Lomb Ave,9/22/2022 15:57,-86.84734,33.500148,9/22/2022 17:00
working,IL,Caseyville,1 Rauckman Drive,9/22/2022 15:57,-90.045836,38.613164,9/22/2022 17:00
working,AL,Vestavia Hills,2427 Acton Rd,9/22/2022 15:57,-86.761876,33.410761,9/22/2022 17:00
broken,IL,Belleville,4422 W Main St,9/22/2022 15:57,-90.023504,38.540103,9/22/2022 17:00
working,TN,Milan,6076 S 1st St,9/22/2022 15:57,-88.751779,35.905789,9/22/2022 17:00
working,AL,Birmingham,2640 Valley Dale Rd,9/22/2022 15:57,-86.739723,33.384266,9/22/2022 17:00
working,WI,Minocqua,8689 Hwy 51,9/22/2022 15:57,-89.704777,45.886455,9/22/2022 17:00
working,IA,Davenport,2110 W Kimberly Rd,9/22/2022 15:57,-90.607541,41.560435,9/22/2022 17:00
broken,AL,Homewood,818 Green Springs Rd,9/22/2022 15:57,-86.818287,33.460451,9/22/2022 17:00
working,IL,Alton,2400 Homer Adams Pky,9/22/2022 15:57,-90.151543,38.91618,9/22/2022 17:00
working,AL,Birmingham,801 Dennison Ave,9/22/2022 15:57,-86.840144,33.480104,9/22/2022 17:00
working,IA,Davenport,7522 Northwest Blvd,9/22/2022 15:57,-90.615376,41.595756,9/22/2022 17:00
working,IL,Chester,2208 State St,9/22/2022 15:57,-89.804888,37.926511,9/22/2022 17:00
working,TN,Union City,1108 Marshall Ave,9/22/2022 15:57,-89.071025,36.414702,9/22/2022 17:00
working,IL,Beardstown,1 Plaza Street,9/22/2022 15:57,-90.438306,40.004639,9/22/2022 17:00
working,IA,Davenport,3102 W Locust,9/22/2022 15:57,-90.621625,41.538646,9/22/2022 17:00
working,MO,Cape Girardeau,1925 Broadway Street,9/22/2022 15:57,-89.545738,37.312606,9/22/2022 17:00
working,AL,Homewood,124 State Farm Pky,9/22/2022 15:57,-86.827632,33.445967,9/22/2022 17:00
working,IL,Belleville,7301 Westfield Plz,9/22/2022 15:57,-90.051891,38.544727,9/22/2022 17:00
working,AL,Birmingham,2201 Bessemer Hwy,9/22/2022 15:57,-86.87847,33.495117,9/22/2022 17:00
working,MO,Charleston,2071 S Main Street,9/22/2022 15:57,-89.354345,36.90423,9/22/2022 17:00
working,IL,Godfrey,5511 Godfrey Rd,9/22/2022 15:57,-90.190229,38.946904,9/22/2022 17:00
working,IL,Granite City,1515 Johnson Road,9/22/2022 15:57,-90.121434,38.723599,9/22/2022 17:00
working,IL,Alton,717 E Broadway,9/22/2022 15:57,-90.174326,38.889219,9/22/2022 17:00
broken,AL,Hoover,1547 Montgomery Hwy,9/22/2022 15:57,-86.805837,33.407291,9/22/2022 17:00
inactive,AL,Ensley,3520 Ave E,9/6/2022 13:09,-86.908181,33.499353,9/22/2022 17:00
working,AL,Tallassee,14 Gilmer Ave,9/22/2022 15:57,-85.899049,32.538548,9/22/2022 17:00
working,GA,Camilla,28 Us Hwy 19 South,9/22/2022 15:57,-84.19949,31.2304,9/22/2022 17:00
working,AL,Hoover,1731 Montgomery Hwy,9/22/2022 15:57,-86.804758,33.380452,9/22/2022 17:00
working,MO,Cape Girardeau,3419 Williams,9/22/2022 15:57,-89.583407,37.302693,9/22/2022 17:00
broken,IL,Granite City,2045 Madison Avenue,9/22/2022 15:57,-90.145529,38.700857,9/22/2022 17:00
working,IA,Maquoketa,1019 W Platt St,9/22/2022 15:57,-90.679053,42.068482,9/22/2022 17:00
working,IA,Dubuque,620 Iowa St,9/22/2022 15:57,-90.664777,42.499857,9/22/2022 17:00
working,AL,Columbiana,301 W College St,9/22/2022 15:57,-86.615788,33.179605,9/22/2022 17:00
working,IA,Dubuque,2250 Flint Hill Dr,9/22/2022 15:57,-90.674188,42.45903,9/22/2022 17:00
working,IL,East St Louis,588 North 24th Street,9/22/2022 15:57,-90.128191,38.616074,9/22/2022 17:00
working,AL,Jasper,600 Hwy 78 E,9/22/2022 15:57,-87.26902,33.849139,9/22/2022 17:00
working,AL,Pelham,580 Cahaba Valley Rd,9/22/2022 15:57,-86.782633,33.33481,9/22/2022 17:00
working,AL,Midfield,11 Phillips Dr,9/22/2022 15:57,-86.909931,33.464274,9/22/2022 17:00
working,IL,Monmouth,1134 N Main St,9/22/2022 15:57,-90.649068,40.925013,9/22/2022 17:00
working,MO,Jackson,2220 Hwy 61 E,9/22/2022 15:57,-89.642748,37.369278,9/22/2022 17:00
working,IL,Red Bud,1422 S Main,9/22/2022 15:57,-89.993409,38.19895,9/22/2022 17:00
working,AL,Eufaula,1250 S Eufaula St,9/22/2022 15:57,-85.151222,31.87712,9/22/2022 17:00
inactive,AL,Haleyville,2006 11th Ave,9/22/2022 15:57,-87.621923,34.227335,9/22/2022 17:00
working,AL,Jasper,83 Carl Cannon Blvd,9/22/2022 15:57,-87.242337,33.79094,9/22/2022 17:00
working,GA,Quitman,902 W Screven St,9/22/2022 15:57,-83.567398,30.784935,9/22/2022 17:00
working,TN,Medina,639 Highway 45e South,9/22/2022 15:57,-88.788838,35.79441,9/22/2022 17:00
working,IL,Jerseyville,911 S State St,9/22/2022 15:57,-90.31927,39.110334,9/22/2022 17:00
working,MO,St. Louis,11111 Bellefontaine Rd,9/22/2022 15:57,-90.220695,38.772799,9/22/2022 17:00
working,MO,Florissant,6883 Parker Rd,9/22/2022 15:57,-90.231888,38.796379,9/22/2022 17:00
working,AL,Hoover,5170 Medford Drive,9/22/2022 15:57,-86.8554,33.356812,9/22/2022 17:00
working,MO,Benton,6415 State Hwy 77,9/22/2022 15:57,-89.541702,37.089603,9/22/2022 17:00
working,IA,Dubuque,1915 John F Kennedy Rd,9/22/2022 15:57,-90.721773,42.504347,9/22/2022 17:00
working,WI,Tomah,2015 N Superior Ave,9/22/2022 15:57,-90.504261,44.019432,9/22/2022 17:00
working,FL,Palm Coast,2 Old Kings Road,9/22/2022 15:57,-81.211953,29.554329,9/22/2022 17:00
broken,FL,White Springs,2964 County Rd 136,9/22/2022 15:57,-82.805511,30.317937,9/22/2022 17:00
broken,TN,Trenton,2038 Highway 45 Bypass,9/22/2022 15:57,-88.931136,35.967252,9/22/2022 17:00
working,WI,Lancaster,120 W Alona Ln,9/22/2022 15:57,-90.709525,42.835527,9/22/2022 17:00
working,MO,St. Louis,1119 N Tucker,9/22/2022 15:57,-90.195483,38.636908,9/22/2022 17:00
working,MO,St. Louis,6100 N Broadway St,9/22/2022 15:57,-90.217882,38.685236,9/22/2022 17:00
working,IA,Dubuque,2060 Holliday Drive,9/22/2022 15:57,-90.741918,42.510133,9/22/2022 17:00
working,IL,Cahokia,1110 Camp Jackson Rd,9/22/2022 15:57,-90.177504,38.562944,9/22/2022 17:00
working,AL,Brighton,3633 Jaybird Rd,9/22/2022 15:57,-86.952409,33.427591,9/22/2022 17:00
working,IL,Aledo,1402 Se Third Street,9/22/2022 15:57,-90.733234,41.199,9/22/2022 17:00
working,FL,Palm Coast,4851 Belle Terre Pkwy,9/22/2022 15:57,-81.237321,29.550485,9/22/2022 17:00
working,IL,Macomb,105 S Prairie St,9/22/2022 15:57,-90.651932,40.458207,9/22/2022 17:00
broken,AL,Hueytown,3069 Allison Bonnett Memorial Dr,9/22/2022 15:57,-86.985855,33.45095,9/22/2022 17:00
working,MO,Jennings,8983 Jennings Station Road,9/22/2022 15:57,-90.244077,38.72775,9/22/2022 17:00
working,FL,Starke,802 S Walnut Street,9/22/2022 15:57,-82.111754,29.937641,9/22/2022 17:00
inactive,AL,Alabaster,1493 1st Ave N,9/22/2022 15:57,-86.812164,33.262701,9/22/2022 17:00
working,TN,Jackson,20 Chloe Place,9/22/2022 15:57,-88.781869,35.674037,9/22/2022 17:00
working,MO,St. Louis,1919 S Jefferson,9/22/2022 15:57,-90.221972,38.612495,9/22/2022 17:00
inactive,IA,Walcott,2955 N Plainview Rd,7/9/2021 2:04,-90.782528,41.61357,9/22/2022 17:00
inactive,TN,Henderson,438 E Main,7/9/2021 2:04,-88.631708,35.441098,9/22/2022 17:00
inactive,MO,St. Louis,4979 Natural Bridge Rd,7/9/2021 2:05,-90.250699,38.676173,9/22/2022 17:00
inactive,MO,Ferguson,10873 W Florissant Ave,7/9/2021 2:05,-90.280827,38.767875,9/22/2022 17:00
working,IL,Macomb,625 W Jackson St,9/22/2022 15:55,-90.680453,40.458428,9/22/2022 17:00
working,MO,Florissant,3165 N Hwy 67,9/22/2022 15:56,-90.296881,38.810829,9/22/2022 17:00
working,AL,Helena,7210 Wyndham Pkwy,9/22/2022 15:55,-86.852064,33.280243,9/22/2022 17:00
inactive,FL,Lake City,491 Sw Main Blvd,9/22/2022 15:57,-82.638858,30.183721,9/22/2022 17:00
broken,MO,St. Louis,4006 Lindell Blvd,9/22/2022 15:55,-90.243767,38.639053,9/22/2022 17:00
working,MO,Perryville,1302 S Perryville Blvd,9/22/2022 15:56,-89.89167,37.71162,9/22/2022 17:00
working,AL,Bessemer,911 9th Ave N,9/22/2022 15:55,-86.969166,33.395778,9/22/2022 17:00
inactive,MO,Saint Louis,9131 W Florissant,5/16/2022 2:32,-90.278493,38.73552,9/22/2022 17:00
working,AL,Alabaster,205 S Colonial Dr,9/22/2022 15:55,-86.802661,33.225576,9/22/2022 17:00
working,AL,Bessemer,1195 Greenmor Dr,9/22/2022 15:56,-86.918645,33.337176,9/22/2022 17:00
working,IL,Waterloo,176 Marketplace Drive,9/22/2022 15:55,-90.153876,38.354138,9/22/2022 17:00
working,WI,Abbotsford,601 S 4th St,9/22/2022 15:56,-90.317296,44.936701,9/22/2022 17:00
working,TN,Humboldt,2579 Hwy 45 N By Pass,9/22/2022 15:55,-88.915592,35.836686,9/22/2022 17:00
working,AL,Calera,706 Supercenter Dr,9/22/2022 15:56,-86.749609,33.147222,9/22/2022 17:00
working,MS,Iuka,1712 Battleground Drive,9/22/2022 15:55,-88.206416,34.799106,9/22/2022 17:00
working,FL,Flagler Beach,6030 East Highway 100,9/22/2022 15:56,-81.181009,29.476529,9/22/2022 17:00
working,MO,St. Louis,7171 Natural Bridge Rd,9/22/2022 15:55,-90.290743,38.700575,9/22/2022 17:00
working,FL,Lake City,3133 W Us Highway 90,9/22/2022 15:56,-82.683683,30.180896,9/22/2022 17:00
working,MO,Miner,2605 E Malone,9/22/2022 15:55,-89.536096,36.891026,9/22/2022 17:00
inactive,MO,St Louis,1790 S Florissant Rd,4/12/2022 6:50,-90.30448,38.723333,9/22/2022 17:00
working,FL,Live Oak,6653 Us Highway 129 N,9/22/2022 15:55,-82.964755,30.328793,9/22/2022 17:00
inactive,AL,Shorter,431 N Main Street,9/22/2022 15:56,-85.956367,32.404224,9/22/2022 17:00
working,MO,Florissant,15 Florissant Oaks Shopping Center,9/22/2022 15:55,-90.334519,38.800558,9/22/2022 17:00
broken,IL,Columbia,300 Columbia Center,9/22/2022 15:55,-90.218432,38.446811,9/22/2022 17:00
broken,FL,East Palatka,168 S Us Highway 17,9/22/2022 15:55,-81.60551,29.644963,9/22/2022 17:00
inactive,TN,Jackson,1915 N Highland Ave,9/22/2022 15:56,-88.829128,35.652982,9/22/2022 17:00
working,FL,Palm Coast,5190 E Hwy 100,9/22/2022 15:55,-81.216762,29.47617,9/22/2022 17:00
working,TN,Jackson,16 Stone Brook,9/22/2022 15:55,-88.856692,35.689364,9/22/2022 17:00
working,MO,Hazelwood,8700 Pershall Rd,9/22/2022 15:55,-90.335791,38.773857,9/22/2022 17:00
working,MO,St. Louis,1420 Hampton Avenue,9/22/2022 15:56,-90.287483,38.624458,9/22/2022 17:00
working,MO,Florissant,1090 Shackleford,9/22/2022 15:55,-90.349027,38.8125,9/22/2022 17:00
working,MO,St. Louis,4620 South Kingshighway,9/22/2022 15:55,-90.276009,38.586227,9/22/2022 17:00
working,MO,Sainte Genevieve,706 Ste Geneviewe Drive,9/22/2022 15:55,-90.049355,37.967709,9/22/2022 17:00
working,AL,Bessemer,765 Academy Dr,9/22/2022 15:56,-86.998221,33.362789,9/22/2022 17:00
working,FL,Palatka,2627 Reid Street,9/22/2022 15:55,-81.65782,29.655276,9/22/2022 17:00
working,TN,Jackson,1918 Hwy 45 Byp,9/22/2022 15:55,-88.85259,35.65998,9/22/2022 17:00
working,MO,Hazelwood,7300 N Lindbergh,9/22/2022 15:55,-90.354951,38.783391,9/22/2022 17:00
working,MO,St. Louis,4200 Hampton Ave,9/22/2022 15:56,-90.293806,38.592967,9/22/2022 17:00
working,MO,St. Louis,7241 Gravois Avenue,9/22/2022 15:55,-90.292522,38.565636,9/22/2022 17:00
broken,MO,St. Louis,4011 Bayless Ave,9/22/2022 15:55,-90.287693,38.54598,9/22/2022 17:00
working,MO,Saint Louis,8860 St Charles Rock Road,9/22/2022 15:55,-90.350102,38.710151,9/22/2022 17:00
working,AL,Union Springs,201 E Conecuh,9/22/2022 15:56,-85.713147,32.146833,9/22/2022 17:00
working,AL,Mccalla,4746 Eastern Valley Rd,9/22/2022 15:55,-87.000144,33.329767,9/22/2022 17:00
working,TN,Jackson,1705 S Highland,9/22/2022 15:55,-88.814752,35.563458,9/22/2022 17:00
working,MO,Hazelwood,6270 Howdershell Rd,9/22/2022 15:55,-90.378734,38.783662,9/22/2022 17:00
inactive,FL,Palatka,1024 S Hwy 19,6/12/2022 9:38,-81.681048,29.638591,9/22/2022 17:00
inactive,WI,Medford,140 S 8th St,9/22/2022 15:55,-90.332939,45.140187,9/22/2022 17:00
working,MO,University City,8127 Olive Street Road,9/22/2022 15:55,-90.347048,38.673931,9/22/2022 17:00
working,GA,Thomasville,1680 East Jackson Street,9/22/2022 15:55,-83.949703,30.858186,9/22/2022 17:00
working,MO,Sikeston,1301 S Main,9/22/2022 15:55,-89.583752,36.858516,9/22/2022 17:00
broken,MO,Shrewsbury,7259 Watson Rd,9/22/2022 15:55,-90.31905,38.58311,9/22/2022 17:00
working,MO,Brentwood,1595 S Hanley,9/22/2022 15:55,-90.335484,38.626693,9/22/2022 17:00
broken,MO,Overland,8960 Page Avenue,9/22/2022 15:55,-90.357734,38.686238,9/22/2022 17:00
working,MO,St. Louis,3282 Telegraph Rd,9/22/2022 15:55,-90.299551,38.496202,9/22/2022 17:00
working,FL,Keystone Height,7370 Sr 100,9/22/2022 15:55,-82.042243,29.791953,9/22/2022 17:00
broken,MO,Webster Groves,4 S Old Orchard Rd,9/22/2022 15:55,-90.338371,38.591175,9/22/2022 17:00
working,MO,St. Ann,10805 Saint Charles Rock Rd,9/22/2022 15:55,-90.390918,38.73349,9/22/2022 17:00
working,MO,St. Louis,5537 Telegraph Rd,9/22/2022 15:55,-90.305475,38.471569,9/22/2022 17:00
working,MO,Olivette,9406 Olive Street Rd,9/22/2022 15:55,-90.376421,38.673648,9/22/2022 17:00
working,TN,Selmer,621 Mulberry Ave,9/22/2022 15:55,-88.579338,35.156281,9/22/2022 17:00
broken,MO,St. Louis,10431 Page Ave,9/22/2022 15:55,-90.389954,38.691914,9/22/2022 17:00
working,AL,Wetumpka,5426 Us Hwy 231,9/22/2022 15:55,-86.210031,32.519585,9/22/2022 17:00
working,MO,St. Louis,4407 Lemay Ferry Rd,9/22/2022 15:55,-90.333435,38.500947,9/22/2022 17:00
inactive,MO,Rock Hill,9815 Manche Ster Rd,7/16/2022 5:35,-90.374567,38.606869,9/22/2022 17:00
working,MO,St. Louis,5904 S Lindbergh Blvd,9/22/2022 15:55,-90.346413,38.521984,9/22/2022 17:00
inactive,MO,Bridgeton,12499 Natural Bridge Rd,9/6/2022 16:05,-90.430077,38.757378,9/22/2022 17:00
working,IL,Mt. Sterling,418 E Main St,9/22/2022 15:55,-90.757272,39.983304,9/22/2022 17:00
working,FL,Madison,466 E Base St,9/22/2022 15:55,-83.408872,30.46895,9/22/2022 17:00
working,AL,Montevallo,907 Main St,9/22/2022 15:55,-86.861327,33.101126,9/22/2022 17:00
working,MO,Earth City,3296 Rider Trl S,9/22/2022 15:55,-90.454873,38.761888,9/22/2022 17:00
working,FL,Ormond Beach,1530 Us Hwy 1,9/22/2022 15:55,-81.128546,29.333154,9/22/2022 17:00
working,MO,Crestwood,9915 Watson Rd,9/22/2022 15:55,-90.393754,38.55704,9/22/2022 17:00
working,MO,St. Louis,25 Westport Plaza Drive,9/22/2022 15:55,-90.443806,38.700298,9/22/2022 17:00
broken,AL,Clanton,2250 7th St S,9/22/2022 15:55,-86.575829,32.800402,9/22/2022 17:00
working,AL,Jemison,24712 Us Hwy 31,9/22/2022 15:55,-86.743196,32.959158,9/22/2022 17:00
working,MO,Creve Coeur,11521 Olive Blvd,9/22/2022 15:55,-90.437091,38.671734,9/22/2022 17:00
working,MO,Kirkwood,350 S Kirkwood Rd,9/22/2022 15:55,-90.406013,38.577091,9/22/2022 17:00
working,MO,St. Louis,13050 Tesson Ferry Rd,9/22/2022 15:55,-90.380927,38.49399,9/22/2022 17:00
working,MO,Maryland Heights,12680 Dorsett Rd,9/22/2022 15:55,-90.456695,38.714223,9/22/2022 17:00
working,TN,Newbern,600 A W Highway 77,9/22/2022 15:55,-89.276345,36.122125,9/22/2022 17:00
working,MO,Arnold,130 Arnold Cross Roads,9/22/2022 15:55,-90.375865,38.444979,9/22/2022 17:00
working,FL,Madison,6375 S Sr 53,9/22/2022 15:55,-83.3583,30.399529,9/22/2022 17:00
working,FL,Daytona Beach,3001 N Atlantic Ave,9/22/2022 15:55,-81.028909,29.267795,9/22/2022 17:00
broken,MO,St. Charles,1160 S 5th St,9/22/2022 15:55,-90.491476,38.772582,9/22/2022 17:00
broken,MO,Des Peres,12120 Manche Ster Road,9/22/2022 15:55,-90.438545,38.602058,9/22/2022 17:00
working,AL,Mccalla,22183 Highway 216,9/22/2022 15:55,-87.098725,33.278793,9/22/2022 17:00
working,MO,St. Charles,3701 Elm St,9/22/2022 15:55,-90.513951,38.819366,9/22/2022 17:00
broken,MO,Bloomsdale,8349 Enterprise Rd,9/22/2022 15:55,-90.225682,38.005487,9/22/2022 17:00
working,FL,Interlachen,1154 Highway 20,9/22/2022 15:55,-81.887636,29.628262,9/22/2022 17:00
working,FL,Ormond Beach,100 South Nova Road,9/22/2022 15:55,-81.083709,29.278287,9/22/2022 17:00
working,AL,Montgomery,9145 Eastchase Pkwy,9/22/2022 15:55,-86.137648,32.362699,9/22/2022 17:00
working,WI,Viroqua,1214 N Main St,9/22/2022 15:55,-90.89,43.573043,9/22/2022 17:00
working,AL,Red Bay,606 4th Ave Se,9/22/2022 15:55,-88.136499,34.437854,9/22/2022 17:00
working,WI,Sparta,620 S Black River St,9/22/2022 15:55,-90.821412,43.938201,9/22/2022 17:00
working,MO,Arnold,2005 Richardson Rd,9/22/2022 15:55,-90.39075,38.418425,9/22/2022 17:00
working,MS,Corinth,1108 S Cass Street,9/22/2022 15:55,-88.516385,34.922388,9/22/2022 17:00
inactive,GA,Cairo,390 Us Hwy 84 East,7/9/2021 2:08,-84.203102,30.884025,9/22/2022 17:00
inactive,MO,St. Charles,1890 Zumbehl Rd,7/9/2021 2:09,-90.530086,38.779086,9/22/2022 17:00
inactive,AL,Montgomery,2601 Congressman Dickinson Dr,7/9/2021 2:09,-86.231455,32.419864,9/22/2022 17:00
inactive,IA,Muscatine,2520 Park Ave,7/9/2021 2:10,-91.031123,41.451508,9/22/2022 17:00
working,TN,Bells,4101 B Highway 412 South,9/22/2022 15:55,-89.098054,35.744402,9/22/2022 17:00
working,MO,Chesterfield,13559 Olive St Rd,9/22/2022 15:55,-90.501009,38.68012,9/22/2022 17:00
working,MO,Fenton,501 Old Smizer Mill Rd,9/22/2022 15:54,-90.450104,38.51571,9/22/2022 17:00
working,FL,Holly Hill,151 Ridgewood Ave,9/22/2022 15:55,-81.031539,29.228316,9/22/2022 17:00
working,AL,Montgomery,5765 Atlanta Hwy,9/22/2022 15:55,-86.200246,32.382778,9/22/2022 17:00
broken,GA,Blakely,12310 Columbia St,9/22/2022 15:55,-84.936573,31.375067,9/22/2022 17:00
working,MO,Valley Park,13600 Big Bend Road,9/22/2022 15:54,-90.476976,38.56686,9/22/2022 17:00
working,FL,Ormond Beach,105 Interchange Blvd,9/22/2022 15:55,-81.117973,29.255791,9/22/2022 17:00
working,MO,Fenton,1867 Bowles Ave,9/22/2022 15:55,-90.470717,38.540523,9/22/2022 17:00
working,MO,Marble Hill,315 Presnell,9/22/2022 15:55,-89.97632,37.30567,9/22/2022 17:00
working,MO,Manchester,14026 Manchester Road,9/22/2022 15:54,-90.492291,38.594661,9/22/2022 17:00
working,AL,Millbrook,3755 Hwy 14,9/22/2022 15:55,-86.374089,32.518002,9/22/2022 17:00
working,MO,St. Peters,3883 Veterans Memorial Pky,9/22/2022 15:55,-90.563393,38.791718,9/22/2022 17:00
working,AL,Montgomery,2750 Taylor Rd,9/22/2022 15:55,-86.180018,32.339669,9/22/2022 17:00
working,MO,Chesterfield,101 Lamp And Lantern Village,9/22/2022 15:54,-90.516479,38.626068,9/22/2022 17:00
working,MO,Pevely,1701 Highway Z,9/22/2022 15:55,-90.404482,38.287601,9/22/2022 17:00
working,MO,Advance,33468 State Hwy 25,9/22/2022 15:55,-89.90391,37.105002,9/22/2022 17:00
working,AL,Montgomery,1590 Eastern Blvd,9/22/2022 15:55,-86.218295,32.355858,9/22/2022 17:00
working,MO,Fenton,100 Old Sugar Creek Road,9/22/2022 15:54,-90.486494,38.489708,9/22/2022 17:00
working,MO,Festus,515 S Truman,9/22/2022 15:55,-90.388094,38.215272,9/22/2022 17:00
working,IL,Pittsfield,524 W Washington,9/22/2022 15:55,-90.813634,39.607194,9/22/2022 17:00
working,FL,Daytona Beach,1376 W International Speedway Blvd,9/22/2022 15:55,-81.055161,29.19786,9/22/2022 17:00
working,MO,St. Charles,24 Harvester Square,9/22/2022 15:54,-90.578537,38.746498,9/22/2022 17:00
working,WI,Black River Falls,851 State Highway 54,9/22/2022 15:55,-90.829492,44.293813,9/22/2022 17:00
working,MO,Festus,1150 Gannon Dr,9/22/2022 15:55,-90.40387,38.211429,9/22/2022 17:00
working,MO,St. Peters,199 Spencer Rd,9/22/2022 15:55,-90.605894,38.790996,9/22/2022 17:00
working,AL,Montgomery,2212 Madison Ave,9/22/2022 15:54,-86.275591,32.380252,9/22/2022 17:00
working,FL,Daytona Beach,1121 Beville Rd,9/22/2022 15:55,-81.032064,29.173324,9/22/2022 17:00
working,IA,Dyersville,1510 9th Street Se,9/22/2022 15:55,-91.115072,42.470894,9/22/2022 17:00
inactive,AL,Hamilton,1394 Military Street S,9/22/2022 15:55,-87.990296,34.123882,9/22/2022 17:00
working,MO,Chesterfield,1701 Clarkson Square,9/22/2022 15:54,-90.567013,38.643544,9/22/2022 17:00
broken,AL,Montgomery,2681 Zelda Road,9/22/2022 15:55,-86.268218,32.364482,9/22/2022 17:00
working,MO,Ballwin,15204 Manchester Road,9/22/2022 15:55,-90.553795,38.592411,9/22/2022 17:00
working,AL,Prattville,290 Interstate Commercial Park Loop,9/22/2022 15:55,-86.409894,32.486484,9/22/2022 17:00
working,AL,Winfield,2300 Us Hwy 43,9/22/2022 15:54,-87.835909,33.93602,9/22/2022 17:00
inactive,AL,Montgomery,3801 Eastern Blvd  W M #930,6/21/2022 18:55,-86.23243,32.325859,9/22/2022 17:00
working,MO,St. Peters,299 Mid Rivers Mall Dr,9/22/2022 15:55,-90.623272,38.794386,9/22/2022 17:00
inactive,AL,Abbeville,2716 Us Highway 431 South,9/22/2022 15:55,-85.285607,31.55032,9/22/2022 17:00
working,AL,Prattville,2573 Cobbs Ford Rd,9/22/2022 15:54,-86.391579,32.461052,9/22/2022 17:00
working,MO,High Ridge,2701 Ridge Point Drive,9/22/2022 15:54,-90.524168,38.463335,9/22/2022 17:00
broken,TN,Dyersburg,2496 Lake Rd,9/22/2022 15:55,-89.394863,36.061347,9/22/2022 17:00
working,AL,Montgomery,2621 E South Blvd,9/22/2022 15:55,-86.255072,32.327772,9/22/2022 17:00
working,FL,Daytona Beach,2994 Us Hwy 92,9/22/2022 15:54,-81.087094,29.168477,9/22/2022 17:00
working,FL,Hawthorne,5605 Se Us Hwy 301,9/22/2022 15:54,-82.08658,29.602397,9/22/2022 17:00
working,FL,Port Orange,3802 Clyde Morris Blvd,9/22/2022 15:55,-81.035825,29.142543,9/22/2022 17:00
working,MO,St. Peters,6251 Mid Rivers Mall Dr,9/22/2022 15:55,-90.634437,38.739573,9/22/2022 17:00
working,MO,Ellisville,15901 Manchester Road,9/22/2022 15:54,-90.586402,38.592977,9/22/2022 17:00
working,FL,Port Orange,3816 S Nova Rd,9/22/2022 15:54,-81.006235,29.126298,9/22/2022 17:00
working,FL,Alachua,16018 Nw Us Hwy 441,9/22/2022 15:55,-82.512839,29.801013,9/22/2022 17:00
working,MO,Chesterfield,110 Long Rd,9/22/2022 15:55,-90.616912,38.667596,9/22/2022 17:00
working,MO,St. Peters,7890 Mexico Rd,9/22/2022 15:54,-90.661621,38.787562,9/22/2022 17:00
working,MO,Cottleville,998 Knaust Road,9/22/2022 15:54,-90.65332,38.760122,9/22/2022 17:00
working,AL,Montgomery,700 W Fairview Ave,9/22/2022 15:55,-86.318726,32.352007,9/22/2022 17:00
inactive,AL,Montgomery,3450 Day Street,9/22/2022 15:55,-86.345038,32.369529,9/22/2022 17:00
working,AL,Prattville,720 S Memorial Dr,9/22/2022 15:54,-86.450895,32.459165,9/22/2022 17:00
working,WI,Prairie Du Chien,602 S Marquette Rd,9/22/2022 15:54,-91.140425,43.045081,9/22/2022 17:00
working,MO,O'Fallon,1001 N Main St,9/22/2022 15:55,-90.70025,38.822015,9/22/2022 17:00
inactive,FL,Gainesville,1800 Ne 12th Ave,1/18/2022 12:32,-82.301254,29.663887,9/22/2022 17:00
working,FL,Port Orange,1676 Taylor Rd,9/22/2022 15:54,-81.034067,29.104431,9/22/2022 17:00
working,FL,Gainesville,2880 Nw 13th St,9/22/2022 15:54,-82.339552,29.679398,9/22/2022 17:00
working,MO,O'Fallon,101 Mcdonald Lane,9/22/2022 15:55,-90.699228,38.801729,9/22/2022 17:00
working,AL,Montgomery,935 W Southern Blvd,9/22/2022 15:54,-86.328119,32.325703,9/22/2022 17:00
working,FL,Gainesville,5110 Nw 43rd St,9/22/2022 15:54,-82.389627,29.701175,9/22/2022 17:00
