status,state,city,street,last_checked,longitude,latitude,scraped_datetime
working,TX,Houston,10890 S Sam Houston West Pkwy,2022-09-23 09:54:03,-95.537992,29.64444,2022-09-23 12:00:03
broken,TX,Hearne,906 S Market,2022-09-23 09:54:03,-96.591401,30.875796,2022-09-23 12:00:03
working,TX,Waco,906 S 6th St,2022-09-23 09:54:03,-97.124513,31.549451,2022-09-23 12:00:03
working,TX,Houston,10638 W Bellfort,2022-09-23 09:54:03,-95.566789,29.654568,2022-09-23 12:00:03
working,TX,Houston,2303 Hwy 6 S,2022-09-23 09:54:03,-95.643608,29.739675,2022-09-23 12:00:03
working,ND,Minot,101 31st Ave Sw,2022-09-23 09:54:03,-101.294592,48.201888,2022-09-23 12:00:03
broken,ND,Minot,711 S Broadway,2022-09-23 09:54:03,-101.294876,48.229759,2022-09-23 12:00:03
working,TX,Stafford,11210 W Airport,2022-09-23 09:54:03,-95.573029,29.643987,2022-09-23 12:00:03
working,TX,Waco,3733 N 19th St,2022-09-23 09:54:03,-97.1721,31.580233,2022-09-23 12:00:03
inactive,TX,Houston,3506 Hwy 6 South,2022-08-05 23:46:03,-95.647391,29.721226,2022-09-23 12:00:03
working,TX,Houston,13532 Beechnut Street,2022-09-23 09:54:03,-95.621203,29.689042,2022-09-23 12:00:03
working,TX,Missouri City,1605 Cartwright Rd,2022-09-23 09:54:03,-95.527325,29.583146,2022-09-23 12:00:03
working,TX,Granbury,1101 S Morgan,2022-09-23 09:54:03,-97.793633,32.432178,2022-09-23 12:00:03
working,ND,Minot,1400 24th Ave Sw,2022-09-23 09:54:03,-101.312762,48.208678,2022-09-23 12:00:03
broken,TX,Katy,1845 N Fry Rd,2022-09-23 09:54:03,-95.719504,29.793255,2022-09-23 12:00:03
inactive,TX,Stafford,3643 Main Street,2021-07-08 04:35:03,-95.569672,29.620703,2022-09-23 12:00:03
inactive,TX,Houston,6901 Hwy 6,2021-07-08 04:40:03,-95.643369,29.702446,2022-09-23 12:00:03
inactive,TX,Katy,1313 Fry Rd,2021-07-07 15:50:03,-95.722262,29.78912,2022-09-23 12:00:03
inactive,TX,Katy,405 S Fry Rd,2021-07-07 15:53:03,-95.718467,29.780602,2022-09-23 12:00:03
working,TX,Waco,10200 China Spring Road,2022-09-23 09:54:03,-97.240045,31.628269,2022-09-23 12:00:03
working,TX,Houston,9310 Hwy 6 S,2022-09-23 09:53:03,-95.644237,29.678136,2022-09-23 12:00:03
working,TX,Katy,22914 Morton Ranch Rd,2022-09-23 09:52:03,-95.769667,29.817446,2022-09-23 12:00:03
working,TX,Missouri City,9955 Highway 6 S,2022-09-23 09:52:03,-95.516274,29.534547,2022-09-23 12:00:03
broken,TX,Waco,4330 Franklin Avenue,2022-09-23 09:54:03,-97.167729,31.522854,2022-09-23 12:00:03
working,TX,Mineral Wells,100 Garret Morris Pky,2022-09-23 09:53:03,-98.083405,32.810148,2022-09-23 12:00:03
working,TX,Sugar Land,1053 Eldridge,2022-09-23 09:52:03,-95.619092,29.634616,2022-09-23 12:00:03
working,TX,Katy,22003 Katy Freeway,2022-09-23 09:52:03,-95.753122,29.783057,2022-09-23 12:00:03
inactive,TX,Missouri City,5501 Hwy 6,2022-02-22 02:44:03,-95.568084,29.573652,2022-09-23 12:00:03
working,TX,Waco,1225 N Valley Mills Dr,2022-09-23 09:53:03,-97.188595,31.531189,2022-09-23 12:00:03
working,TX,Missouri City,6129 Hwy 6 S,2022-09-23 09:52:03,-95.565604,29.568067,2022-09-23 12:00:03
working,TX,Richmond,7003 Fm 1464,2022-09-23 09:52:03,-95.687218,29.702868,2022-09-23 12:00:03
working,TX,Hempstead,2100 Fm 1488,2022-09-23 09:53:03,-96.046681,30.108171,2022-09-23 12:00:03
working,TX,Sugar Land,3401 Hwy 6,2022-09-23 09:53:03,-95.602206,29.591637,2022-09-23 12:00:03
working,TX,Sugar Land,1460 Hwy 6,2022-09-23 09:52:03,-95.6322,29.60144,2022-09-23 12:00:03
working,TX,Robinson,7961 S Ih 35,2022-09-23 09:52:03,-97.171328,31.457421,2022-09-23 12:00:03
working,TX,Sugar Land,345 Hwy 6,2022-09-23 09:53:03,-95.644528,29.613427,2022-09-23 12:00:03
broken,TX,Katy,22148 Westheimer Pkwy,2022-09-23 09:53:03,-95.753754,29.734545,2022-09-23 12:00:03
inactive,TX,Katy,25108 Market Pl,2022-01-06 02:48:03,-95.804148,29.783967,2022-09-23 12:00:03
working,TX,Hempstead,1005 Austin St,2022-09-23 09:52:03,-96.078783,30.096933,2022-09-23 12:00:03
working,TX,Waco,913 Hewitt Dr,2022-09-23 09:53:03,-97.213165,31.48866,2022-09-23 12:00:03
working,TX,Katy,5701 Hwy 90,2022-09-23 09:53:03,-95.822533,29.785563,2022-09-23 12:00:03
working,TX,Katy,25647 Westheimer Pkwy,2022-09-23 09:51:03,-95.798871,29.749788,2022-09-23 12:00:03
working,TX,Katy,26149 Katy Freeway,2022-09-23 09:51:03,-95.831192,29.776382,2022-09-23 12:00:03
working,TX,Katy,7104 S Fry Rd,2022-09-23 09:53:03,-95.77805,29.716436,2022-09-23 12:00:03
inactive,TX,Sugar Land,5010 Hwy 90a,2022-04-16 21:10:03,-95.682003,29.601165,2022-09-23 12:00:03
working,TX,Richmond,7805 W Grand Parkway South,2022-09-23 09:51:03,-95.742143,29.663982,2022-09-23 12:00:03
broken,TX,Richmond,5660 W Grand Parkway,2022-09-23 09:51:03,-95.774638,29.690155,2022-09-23 12:00:03
working,OK,Sayre,Hwy. 66 El Camino,2022-09-23 09:53:03,-99.643586,35.265952,2022-09-23 12:00:03
broken,NE,Ogallala,301 Stagecoach Trail I80 Exit 126,2022-09-23 09:52:03,-101.71123,41.1163,2022-09-23 12:00:03
working,TX,Katy,27140 Cinco Ranch Blvd,2022-09-23 09:51:03,-95.813882,29.715545,2022-09-23 12:00:03
working,KS,Garden City,1613 Kansas Plz,2022-09-23 09:51:03,-100.853303,37.975564,2022-09-23 12:00:03
working,TX,Richmond,2025 Fm 359,2022-09-23 09:53:03,-95.744407,29.624076,2022-09-23 12:00:03
working,OK,Altus,220 E Broadway,2022-09-23 09:52:03,-99.331689,34.637508,2022-09-23 12:00:03
broken,TX,Richmond,1125 Crabb River Road,2022-09-23 09:51:03,-95.697739,29.551002,2022-09-23 12:00:03
working,KS,Garden City,1106 North Taylor Avenue,2022-09-23 09:51:03,-100.882998,37.975437,2022-09-23 12:00:03
working,TX,Fulshear,6748 Fm 1463 Rd,2022-09-23 09:53:03,-95.846967,29.696103,2022-09-23 12:00:03
working,TX,Brookshire,308 Fm 359,2022-09-23 09:52:03,-95.952197,29.777646,2022-09-23 12:00:03
working,TX,Rosenberg,24501 Sw Freeway,2022-09-23 09:51:03,-95.751816,29.543246,2022-09-23 12:00:03
working,TX,Angleton,1716 N Velasco,2022-09-23 09:51:03,-95.43232,29.181731,2022-09-23 12:00:03
working,TX,Rosenberg,3627 Ave H,2022-09-23 09:53:03,-95.789467,29.560025,2022-09-23 12:00:03
working,TX,Rosenberg,3417 W 1st,2022-09-23 09:52:03,-95.807801,29.533059,2022-09-23 12:00:03
working,TX,Caldwell,303 N Green,2022-09-23 09:51:03,-96.693539,30.536118,2022-09-23 12:00:03
working,TX,Rosenberg,2805 Highway 59,2022-09-23 09:51:03,-95.858412,29.532016,2022-09-23 12:00:03
broken,TX,Graham,1701 Hwy 16 S,2022-09-23 09:53:03,-98.585835,33.088176,2022-09-23 12:00:03
working,TX,Brenham,500 Highway 290 W,2022-09-23 09:52:03,-96.39737,30.143422,2022-09-23 12:00:03
working,TX,Brenham,2135 Highway 290 W,2022-09-23 09:51:03,-96.427938,30.165805,2022-09-23 12:00:03
working,TX,Freeport,923 Brazosport Blvd,2022-09-23 09:51:03,-95.371179,28.969123,2022-09-23 12:00:03
working,TX,Clute,1028 Dixie Dr,2022-09-23 09:53:03,-95.420627,29.011878,2022-09-23 12:00:03
working,TX,Lake Jackson,118 Hwy 332 W,2022-09-23 09:52:03,-95.461494,29.04877,2022-09-23 12:00:03
working,TX,Troy,1610 Cotton Gin Rd.,2022-09-23 09:51:03,-97.311967,31.191332,2022-09-23 12:00:03
working,TX,Vernon,Hillcrest Dr & Hwy 70,2022-09-23 09:51:03,-99.313636,34.161738,2022-09-23 12:00:03
working,TX,Sealy,1724 Meyer St,2022-09-23 09:53:03,-96.153178,29.766697,2022-09-23 12:00:03
working,TX,West Columbia,808 S Columbia Dr,2022-09-23 09:52:03,-95.653151,29.136772,2022-09-23 12:00:03
working,TX,Temple,1601 W Adams,2022-09-23 09:51:03,-97.357804,31.10214,2022-09-23 12:00:03
working,TX,Rockdale,1521 W Cameron Ave,2022-09-23 09:51:03,-97.018461,30.647231,2022-09-23 12:00:03
inactive,TX,Temple,3401 S 31st St,2022-07-24 16:16:03,-97.367073,31.066288,2022-09-23 12:00:03
working,TX,Temple,3403 S 31st St,2022-09-23 09:52:03,-97.36975,31.067656,2022-09-23 12:00:03
working,TX,Temple,3814 S General Bruce Dr,2022-09-23 09:51:03,-97.388819,31.090868,2022-09-23 12:00:03
broken,TX,Stephenville,1416 W Washington St,2022-09-23 09:51:03,-98.215027,32.213702,2022-09-23 12:00:03
working,TX,Temple,6811 W Adams Ave,2022-09-23 09:52:03,-97.414623,31.116645,2022-09-23 12:00:03
working,TX,Stephenville,2819 W Washington St,2022-09-23 09:52:03,-98.241029,32.203583,2022-09-23 12:00:03
working,KS,Liberal,1800 N Kansas,2022-09-23 09:51:03,-100.922922,37.058181,2022-09-23 12:00:03
working,KS,Goodland,2325 Enterprise Rd,2022-09-23 09:51:03,-101.72539,39.331693,2022-09-23 12:00:03
working,KS,Liberal,24 E Pancake,2022-09-23 09:52:03,-100.921463,37.031928,2022-09-23 12:00:03
working,TX,Gatesville,2302 Main St,2022-09-23 09:52:03,-97.731285,31.43451,2022-09-23 12:00:03
working,TX,Belton,1601 E 6th St,2022-09-23 09:51:03,-97.446715,31.055526,2022-09-23 12:00:03
working,TX,East Bernard,350 E Walnut St,2022-09-23 09:51:03,-96.076928,29.392143,2022-09-23 12:00:03
working,TX,Wharton,1404 N Richmond,2022-09-23 09:52:03,-96.097786,29.322617,2022-09-23 12:00:03
broken,TX,Perryton,1109 S Main,2022-09-23 09:52:03,-100.802299,36.388509,2022-09-23 12:00:03
working,TX,Shamrock,1235 N Main,2022-09-23 09:51:03,-100.249553,35.228634,2022-09-23 12:00:03
working,TX,Giddings,2146 E Austin,2022-09-23 09:51:03,-96.916178,30.179076,2022-09-23 12:00:03
working,TX,Harker Heights,630 Indian Trl,2022-09-23 09:52:03,-97.655105,31.076975,2022-09-23 12:00:03
working,KS,Ulysses,105 W Oklahoma,2022-09-23 09:52:03,-101.358468,37.576103,2022-09-23 12:00:03
working,TX,Harker Heights,920 East Knights Way,2022-09-23 09:51:03,-97.657127,31.056491,2022-09-23 12:00:03
working,TX,Columbus,2421 Hwy 71 S,2022-09-23 09:51:03,-96.538396,29.691252,2022-09-23 12:00:03
inactive,TX,Harker Heights,2020 Heights Dr,2022-05-13 18:58:03,-97.674414,31.069955,2022-09-23 12:00:03
working,TX,Killeen,109 E Rancier St,2022-09-23 09:52:03,-97.727464,31.126505,2022-09-23 12:00:03
working,TX,Killeen,2102 Business Hwy 190,2022-09-23 09:51:03,-97.715021,31.108719,2022-09-23 12:00:03
working,TX,Killeen,4300 Central Texas Expy,2022-09-23 09:51:03,-97.699526,31.079384,2022-09-23 12:00:03
inactive,TX,Bay City,4600 7th St,2022-05-04 17:48:03,-95.934007,28.983953,2022-09-23 12:00:03
inactive,TX,Killeen,1400 Lowes Blvd,2021-12-04 20:08:03,-97.729451,31.089557,2022-09-23 12:00:03
working,TX,Killeen,1105 S Fort Hood St,2022-09-23 09:51:03,-97.74809,31.110377,2022-09-23 12:00:03
broken,TX,Bay City,2101 7th St,2022-09-23 09:51:03,-95.964951,28.983572,2022-09-23 12:00:03
broken,TX,Breckenridge,3726 W Walker,2022-09-23 09:51:03,-98.944095,32.75935,2022-09-23 12:00:03
broken,TX,Killeen,4622 S Fort Hood Street,2022-09-23 09:51:03,-97.757099,31.07837,2022-09-23 12:00:03
working,TX,Killeen,3700 Clear Creek Road,2022-09-23 09:51:03,-97.803245,31.101769,2022-09-23 12:00:03
working,TX,Taylor,2501 N Main,2022-09-23 09:51:03,-97.412477,30.589795,2022-09-23 12:00:03
working,KS,Hugoton,612 E 11th St,2022-09-23 09:51:03,-101.337109,37.170311,2022-09-23 12:00:03
working,TX,Jarrell,11640 Interstate 35 N,2022-09-23 09:51:03,-97.611999,30.810574,2022-09-23 12:00:03
working,TX,Eastland,1490 E Main St,2022-09-23 09:51:03,-98.791662,32.402226,2022-09-23 12:00:03
broken,TX,El Campo,1240 N Mechanic,2022-09-23 09:51:03,-96.277478,29.206839,2022-09-23 12:00:03
working,TX,Copperas Cove,1418 E Hwy 190,2022-09-23 09:51:03,-97.889303,31.119609,2022-09-23 12:00:03
working,TX,La Grange,2304 West Travis Street,2022-09-23 09:51:03,-96.910396,29.904776,2022-09-23 12:00:03
working,ND,Dickinson,212 Museum Dr,2022-09-23 09:51:03,-102.78822,46.894605,2022-09-23 12:00:03
working,TX,Weimar,722 S Eagle St,2022-09-23 09:51:03,-96.77712,29.692953,2022-09-23 12:00:03
inactive,TX,Elgin,220 Hwy 290,2021-07-08 04:55:03,-97.372494,30.337473,2022-09-23 12:00:03
inactive,TX,Hutto,608 W Hwy 79,2021-07-08 04:59:03,-97.55941,30.541517,2022-09-23 12:00:03
inactive,NE,Alliance,1449 W 3rd Ave,2021-07-07 15:50:03,-102.893246,42.096339,2022-09-23 12:00:03
inactive,CO,Burlington,440 Lincoln Avenue South,2021-07-07 15:53:03,-102.278363,39.296697,2022-09-23 12:00:03
working,TX,Georgetown,806 N Austin Ave,2022-09-23 09:51:03,-97.678085,30.648607,2022-09-23 12:00:03
working,TX,Georgetown,4418 Williams Dr,2022-09-23 09:50:03,-97.71675,30.681897,2022-09-23 12:00:03
working,TX,Childress,2111 Ave F Nw Us 287,2022-09-23 09:51:03,-100.228115,34.434867,2022-09-23 12:00:03
inactive,TX,Georgetown,620 S Interstate 35,2022-09-05 04:03:03,-97.692036,30.645204,2022-09-23 12:00:03
working,TX,Hutto,4929 Gattis School Road,2022-09-23 09:51:03,-97.583978,30.500224,2022-09-23 12:00:03
working,TX,Round Rock,4700 E Palm Valley,2022-09-23 09:50:03,-97.611296,30.533808,2022-09-23 12:00:03
broken,NE,Chadron,1180 W Hwy 20,2022-09-23 09:51:03,-103.016092,42.828802,2022-09-23 12:00:03
working,TX,Round Rock,319 University Drive,2022-09-23 09:51:03,-97.684336,30.559944,2022-09-23 12:00:03
working,SD,Rapid City,3919 Cheyenne Blvd,2022-09-23 09:51:03,-103.150143,44.095735,2022-09-23 12:00:03
broken,TX,Round Rock,1850 E Palm Valley,2022-09-23 09:50:03,-97.65688,30.518364,2022-09-23 12:00:03
working,TX,Pflugerville,1517 Fm 685,2022-09-23 09:51:03,-97.603902,30.451458,2022-09-23 12:00:03
working,TX,Bastrop,496 Hwy 71 W,2022-09-23 09:51:03,-97.334414,30.10628,2022-09-23 12:00:03
working,TX,Round Rock,2401 N I H 35,2022-09-23 09:51:03,-97.690628,30.535262,2022-09-23 12:00:03
working,TX,Manor,12609 Lexington Street,2022-09-23 09:50:03,-97.555648,30.349796,2022-09-23 12:00:03
working,TX,Round Rock,310 N Interstate 35,2022-09-23 09:51:03,-97.68717,30.509461,2022-09-23 12:00:03
working,TX,Pflugerville,1700 W Pecan Street,2022-09-23 09:51:03,-97.639645,30.447799,2022-09-23 12:00:03
working,SD,Rapid City,804 E North St,2022-09-23 09:51:03,-103.197848,44.087953,2022-09-23 12:00:03
working,TX,Round Rock,106 Louis Henna Blvd,2022-09-23 09:50:03,-97.672498,30.48144,2022-09-23 12:00:03
working,TX,Austin,15900 N Interstate 35,2022-09-23 09:51:03,-97.66788,30.456591,2022-09-23 12:00:03
working,SD,Rapid City,720 Cleveland St,2022-09-23 09:51:03,-103.231191,44.061666,2022-09-23 12:00:03
working,OK,Guymon,1906 Hwy 64 N,2022-09-23 09:51:03,-101.48381,36.698557,2022-09-23 12:00:03
working,TX,Austin,13609 N I 35,2022-09-23 09:50:03,-97.67088,30.422547,2022-09-23 12:00:03
working,TX,Austin,1608 E Parmer Ln,2022-09-23 09:51:03,-97.649287,30.388076,2022-09-23 12:00:03
working,TX,Lampasas,804 S Key Ave,2022-09-23 09:51:03,-98.181087,31.060354,2022-09-23 12:00:03
working,TX,Pampa,1201 N Hobart,2022-09-23 09:51:03,-100.972415,35.545109,2022-09-23 12:00:03
working,SD,Rapid City,2223 W Main St,2022-09-23 09:50:03,-103.256705,44.081506,2022-09-23 12:00:03
working,TX,Austin,12900 N Interstate 35,2022-09-23 09:51:03,-97.676629,30.413617,2022-09-23 12:00:03
working,TX,Austin,13813 Burnet Rd,2022-09-23 09:51:03,-97.697683,30.439289,2022-09-23 12:00:03
working,TX,Austin,12443 Metric Blvd,2022-09-23 09:51:03,-97.690462,30.412538,2022-09-23 12:00:03
working,TX,Cedar Park,2733 E. Whitestone Blvd.,2022-09-23 09:50:03,-97.787687,30.533562,2022-09-23 12:00:03
working,TX,Flatonia,709 N Lagrange,2022-09-23 09:51:03,-97.103806,29.695199,2022-09-23 12:00:03
working,TX,Austin,10525 West Parmer Lane,2022-09-23 09:51:03,-97.775448,30.496309,2022-09-23 12:00:03
inactive,TX,Austin,6010 W Parmer Ln,2022-05-29 16:14:03,-97.741432,30.443666,2022-09-23 12:00:03
working,TX,Cedar Creek,2850 Highway 71 West,2022-09-23 09:50:03,-97.525998,30.175705,2022-09-23 12:00:03
working,NE,Sidney,2984 Upland Parkway,2022-09-23 09:51:03,-102.950368,41.117349,2022-09-23 12:00:03
working,TX,Leander,1445 Us Hwy 183 S,2022-09-23 09:51:03,-97.845728,30.560246,2022-09-23 12:00:03
working,TX,Austin,8500 E Hwy 290,2022-09-23 09:51:03,-97.660598,30.329107,2022-09-23 12:00:03
working,TX,Austin,9422 N Lamar Blvd,2022-09-23 09:50:03,-97.696916,30.364144,2022-09-23 12:00:03
working,TX,Austin,2608 Braker Ln W,2022-09-23 09:51:03,-97.720592,30.391459,2022-09-23 12:00:03
working,TX,Cedar Park,1103 N Bell,2022-09-23 09:51:03,-97.830957,30.52131,2022-09-23 12:00:03
inactive,TX,Austin,1030 Norwood Park Blvd,2022-05-04 06:33:03,-97.690017,30.339586,2022-09-23 12:00:03
broken,TX,Austin,1024 E Anderson Ln,2022-09-23 09:50:03,-97.693462,30.336873,2022-09-23 12:00:03
working,TX,Austin,13749 N Us Hwy 183,2022-09-23 09:51:03,-97.792411,30.459771,2022-09-23 12:00:03
working,TX,Austin,10732 Research Blvd,2022-09-23 09:51:03,-97.746896,30.399167,2022-09-23 12:00:03
working,TX,Austin,12801 Fm 620 N,2022-09-23 09:50:03,-97.80319,30.465483,2022-09-23 12:00:03
working,TX,Austin,7950 Burnet Rd,2022-09-23 09:50:03,-97.731012,30.358184,2022-09-23 12:00:03
working,TX,Cedar Park,1410 Cypress Creek Rd,2022-09-23 09:51:03,-97.831358,30.482634,2022-09-23 12:00:03
working,TX,Austin,5355 N Interregional Hwy,2022-09-23 09:51:03,-97.707297,30.313138,2022-09-23 12:00:03
working,TX,Austin,5516 N Lamar,2022-09-23 09:50:03,-97.728334,30.323731,2022-09-23 12:00:03
working,TX,Austin,1143 1 2 Airport Blvd,2022-09-23 09:50:03,-97.696916,30.272319,2022-09-23 12:00:03
broken,TX,Austin,5762 Mopac Expy N,2022-09-23 09:51:03,-97.755721,30.338614,2022-09-23 12:00:03
working,TX,Austin,7409 North Fm 620,2022-09-23 09:51:03,-97.851264,30.407351,2022-09-23 12:00:03
working,TX,Austin,2426 E Riverside,2022-09-23 09:50:03,-97.724067,30.235731,2022-09-23 12:00:03
working,TX,Edna,817 N Wells St,2022-09-23 09:50:03,-96.650768,28.985132,2022-09-23 12:00:03
inactive,TX,Austin,1209 Barton Springs,2022-08-10 04:37:03,-97.758118,30.260309,2022-09-23 12:00:03
working,TX,Austin,303 E Oltorf St,2022-09-23 09:51:03,-97.752039,30.237517,2022-09-23 12:00:03
working,TX,Austin,4501 E Ben White Blvd,2022-09-23 09:50:03,-97.734332,30.214501,2022-09-23 12:00:03
working,TX,Austin,710 E Ben White,2022-09-23 09:50:03,-97.754093,30.221048,2022-09-23 12:00:03
working,TX,West Lake Hills,3300 Bee Caves Rd,2022-09-23 09:50:03,-97.79864,30.273769,2022-09-23 12:00:03
working,TX,Austin,3909 S Congress Ave,2022-09-23 09:51:03,-97.762868,30.223619,2022-09-23 12:00:03
working,SD,Sturgis,2351 Lazelle St,2022-09-23 09:50:03,-103.528731,44.419555,2022-09-23 12:00:03
working,TX,Austin,6503 I 35 S,2022-09-23 09:50:03,-97.768758,30.191227,2022-09-23 12:00:03
broken,TX,Burnet,200 N Water St,2022-09-23 09:50:03,-98.229739,30.759133,2022-09-23 12:00:03
working,TX,Austin,500 W William Cannon,2022-09-23 09:51:03,-97.786286,30.196994,2022-09-23 12:00:03
working,TX,Austin,5017 Hwy 290 W,2022-09-23 09:50:03,-97.823183,30.232133,2022-09-23 12:00:03
broken,TX,Brownwood,204 E Commerce,2022-09-23 09:50:03,-98.978357,31.72932,2022-09-23 12:00:03
broken,TX,Austin,9300 S I-35,2022-09-23 09:50:03,-97.79056,30.165041,2022-09-23 12:00:03
working,TX,Buda,10700 Hwy 183 South,2022-09-23 09:50:03,-97.686982,30.034962,2022-09-23 12:00:03
working,TX,Austin,7010 Hwy 71 W,2022-09-23 09:50:03,-97.875813,30.235249,2022-09-23 12:00:03
working,TX,Austin,2114 New Slaughter,2022-09-23 09:50:03,-97.826591,30.174307,2022-09-23 12:00:03
working,TX,Bee Cave,12514 W Hwy 71,2022-09-23 09:50:03,-97.937058,30.306214,2022-09-23 12:00:03
working,TX,Clyde,1700 N Access Road,2022-09-23 09:50:03,-99.489263,32.412774,2022-09-23 12:00:03
working,TX,Borger,304 S Cedar,2022-09-23 09:50:03,-101.399125,35.663266,2022-09-23 12:00:03
working,TX,Buda,15359 I 35,2022-09-23 09:50:03,-97.817298,30.08909,2022-09-23 12:00:03
working,CO,Sterling,214 W Main St,2022-09-23 09:50:03,-103.214184,40.625802,2022-09-23 12:00:03
working,TX,Lockhart,1330 S Colorado,2022-09-23 09:50:03,-97.668282,29.869516,2022-09-23 12:00:03
working,TX,Marble Falls,1605 Hwy 1431 W,2022-09-23 09:50:03,-98.280922,30.582869,2022-09-23 12:00:03
broken,TX,Port Lavaca,801 S Hwy 35 Byp,2022-09-23 09:50:03,-96.639279,28.619561,2022-09-23 12:00:03
working,TX,Kyle,5325 Kyle Center Drive,2022-09-23 09:50:03,-97.862736,30.011265,2022-09-23 12:00:03
broken,TX,Gonzales,309 W Highway 90a,2022-09-23 09:50:03,-97.460218,29.516505,2022-09-23 12:00:03
working,TX,Abilene,1201 N Judge Ely,2022-09-23 09:50:03,-99.705483,32.46259,2022-09-23 12:00:03
working,TX,Dripping Springs,333 E Highway 290,2022-09-23 09:50:03,-98.084054,30.192014,2022-09-23 12:00:03
working,CO,Lamar,1011 N Main St,2022-09-23 09:50:03,-102.619441,38.099549,2022-09-23 12:00:03
working,SD,Spearfish,131 Ryan Rd,2022-09-23 09:50:03,-103.860557,44.500866,2022-09-23 12:00:03
working,TX,Abilene,3602 N 1st St,2022-09-23 09:50:03,-99.767587,32.4525,2022-09-23 12:00:03
working,TX,Abilene,3147 S 14th St,2022-09-23 09:50:03,-99.761484,32.431735,2022-09-23 12:00:03
working,TX,Victoria,7808 N Navarro,2022-09-23 09:50:03,-96.997082,28.867955,2022-09-23 12:00:03
working,TX,Abilene,4302 Buffalo Gap Rd,2022-09-23 09:50:03,-99.759412,32.399891,2022-09-23 12:00:03
broken,NE,Gering,1855 10th St,2022-09-23 09:50:03,-103.66073,41.827599,2022-09-23 12:00:03
broken,NE,Scottsbluff,419 West 27th Street,2022-09-23 09:50:03,-103.669487,41.874326,2022-09-23 12:00:03
working,TX,Victoria,2701 Houston Hwy,2022-09-23 09:50:03,-96.977284,28.810213,2022-09-23 12:00:03
inactive,TX,San Marcos,1015 Hwy 80,2022-07-19 23:51:03,-97.91227,29.883509,2022-09-23 12:00:03
working,TX,Victoria,3112 N Navarro Rd,2022-09-23 09:50:03,-97.000354,28.823979,2022-09-23 12:00:03
working,TX,San Marcos,1105 I 35 N,2022-09-23 09:50:03,-97.922508,29.884198,2022-09-23 12:00:03
working,TX,Victoria,3112 S Laurent St,2022-09-23 09:50:03,-96.978073,28.767799,2022-09-23 12:00:03
working,TX,San Marcos,1001 Hwy 123,2022-09-23 09:50:03,-97.938288,29.867898,2022-09-23 12:00:03
inactive,TX,Cuero,104 E Broadway St,2021-07-07 15:55:03,-97.288783,29.093797,2022-09-23 12:00:03
inactive,ND,Williston,2222 2nd Ave W,2021-07-07 15:54:03,-103.625152,48.166193,2022-09-23 12:00:03
inactive,TX,San Marcos,4060 S Interstate 35,2021-07-07 15:51:03,-97.987476,29.827162,2022-09-23 12:00:03
inactive,TX,Dumas,1400 Dumas Ave,2021-07-07 15:55:03,-101.973901,35.850686,2022-09-23 12:00:03
broken,CO,Brush,1035 N Colorado Ave,2022-09-23 09:49:03,-103.621139,40.265749,2022-09-23 12:00:03
working,TX,Seguin,1388 E Ct,2022-09-23 09:50:03,-97.942743,29.569572,2022-09-23 12:00:03
working,TX,Seguin,1811 I 10 W,2022-09-23 09:49:03,-97.99434,29.582128,2022-09-23 12:00:03
working,TX,New Braunfels,1201 N Interstate 35,2022-09-23 09:49:03,-98.094193,29.701118,2022-09-23 12:00:03
working,TX,Amarillo,715 Lakeside Dr,2022-09-23 09:49:03,-101.740985,35.196345,2022-09-23 12:00:03
working,TX,New Braunfels,1035 I 35 W,2022-09-23 09:50:03,-98.124908,29.685171,2022-09-23 12:00:03
working,TX,New Braunfels,1761 State Hwy 46 W,2022-09-23 09:49:03,-98.162338,29.717801,2022-09-23 12:00:03
working,TX,Canyon Lake,8036 Fm 2673,2022-09-23 09:49:03,-98.266796,29.843947,2022-09-23 12:00:03
working,TX,Amarillo,1815 S Grand,2022-09-23 09:49:03,-101.794891,35.191312,2022-09-23 12:00:03
working,TX,New Braunfels,4142 Loop 337,2022-09-23 09:50:03,-98.155985,29.676308,2022-09-23 12:00:03
broken,TX,Amarillo,400 E Amarillo Blvd,2022-09-23 09:49:03,-101.830011,35.221651,2022-09-23 12:00:03
inactive,TX,Amarillo,1720 S Ross St,2022-09-23 09:49:03,-101.817873,35.193229,2022-09-23 12:00:03
working,TX,Brady,2106 S Bridge,2022-09-23 09:49:03,-99.335948,31.112763,2022-09-23 12:00:03
inactive,MT,Sidney,1550 South Central Ave,2022-09-15 06:24:03,-104.165845,47.702066,2022-09-23 12:00:03
working,WY,Torrington,800 East Valley Highway,2022-09-23 09:49:03,-104.174591,42.05886,2022-09-23 12:00:03
working,CO,Fort Morgan,1203 Main Street,2022-09-23 09:49:03,-103.801994,40.261686,2022-09-23 12:00:03
working,TX,Amarillo,2000 S Western Avenue,2022-09-23 09:49:03,-101.884784,35.192486,2022-09-23 12:00:03
working,TX,Amarillo,5620 W Amarillo Blvd,2022-09-23 09:49:03,-101.901811,35.215368,2022-09-23 12:00:03
working,TX,Amarillo,4402 Teckla Blvd,2022-09-23 09:49:03,-101.887311,35.164117,2022-09-23 12:00:03
working,TX,Spring Branch,7765 Highway 281 N,2022-09-23 09:49:03,-98.409283,29.85081,2022-09-23 12:00:03
broken,TX,Amarillo,3320 Coulter St,2022-09-23 09:49:03,-101.920805,35.176994,2022-09-23 12:00:03
